Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Power law slip boundary condition for Navier-Stokes equations: Discontinuous Galerkin schemes,Computational Geosciences,,,,10.1007/s10596-023-10265-8,J. K. DjokoV. S. KonlackT. Sayah,2023,https://link.springer.com/article/10.1007/s10596-023-10265-8,Article
On spatially correlated observations in importance sampling methods for subsidence estimation,Computational Geosciences,,,,10.1007/s10596-023-10264-9,Samantha S. R. KimFemke C. Vossepoel,2023,https://link.springer.com/article/10.1007/s10596-023-10264-9,Article
Parameterizing the fluid forces on limpet shells in unidirectional flow,Computational Geosciences,,,,10.1007/s10596-023-10263-w,Carley WalkerJulian SimeonovIan Adams,2023,https://link.springer.com/article/10.1007/s10596-023-10263-w,Article
Comparative calibration of 1D+2D and 3D hydrogeological watershed models,Computational Geosciences,,,,10.1007/s10596-023-10261-y,Gillien LatourPierre HorgueFrançois RenardRomain GuibertGérald Debenest,2023,https://link.springer.com/article/10.1007/s10596-023-10261-y,Article
The effects of dispersion and non-linearity on the simulation of landslide-generated waves using the reduced two-layer non-hydrostatic model,Computational Geosciences,,,,10.1007/s10596-023-10262-x,Dede TarwidiSri Redjeki PudjaprasetyaDidit Adytia,2023,https://link.springer.com/article/10.1007/s10596-023-10262-x,Article
Multi-asset closed-loop reservoir management using deep reinforcement learning,Computational Geosciences,,,,10.1007/s10596-023-10255-w,Yusuf NasirLouis J. Durlofsky,2023,https://link.springer.com/article/10.1007/s10596-023-10255-w,Article
Numerical simulation of multiscale fault systems with rate- and state-dependent friction,Computational Geosciences,,,,10.1007/s10596-023-10231-4,Carsten GräserRalf KornhuberJoscha Podlesny,2023,https://link.springer.com/article/10.1007/s10596-023-10231-4,Article
A 3D organized point cloud clustering algorithm for seismic fault data based on region growth,Computational Geosciences,,,,10.1007/s10596-023-10259-6,Lihong ZhaoMinghao CaiRenwei DingYujie ZhangShuo ZhaoJinwei ZhangJing Yang,2023,https://link.springer.com/article/10.1007/s10596-023-10259-6,Article
Implementation of Soreide and Whitson EoS in a GPU-based reservoir simulator,Computational Geosciences,,,,10.1007/s10596-023-10257-8,P. PanfiliL. PatacchiniA. FerrariT. GaripovK. EslerA. Cominelli,2023,https://link.springer.com/article/10.1007/s10596-023-10257-8,Article
Numerical modeling on high-temperature and high-pressure gas condensate recovery considering the viscosity variation and dynamic relative permeability,Computational Geosciences,,,,10.1007/s10596-023-10258-7,Lihua ShaoYichen WeiYuhe Wang,2023,https://link.springer.com/article/10.1007/s10596-023-10258-7,Article
Impact of artificial topological changes on flow and transport through fractured media due to mesh resolution,Computational Geosciences,,,,10.1007/s10596-023-10253-y,Aleksandra A. PachalievaMatthew R. SweeneyHari ViswanathanEmily SteinRosie LeoneJeffrey D. Hyman,2023,https://link.springer.com/article/10.1007/s10596-023-10253-y,Article
A preliminary model for optimal control of moisture content in unsaturated soils,Computational Geosciences,,,,10.1007/s10596-023-10250-1,Marco BerardiFabio V. DifonzoRoberto Guglielmi,2023,https://link.springer.com/article/10.1007/s10596-023-10250-1,Article
Fracture network flow prediction with uncertainty using physics-informed graph features,Computational Geosciences,,,,10.1007/s10596-023-10256-9,Justin D. StraitKelly R. MoranJeffrey D. HymanHari S. ViswanathanMatthew R. SweeneyPhilip H. Stauffer,2023,https://link.springer.com/article/10.1007/s10596-023-10256-9,Article
Competitive algorithm to balance and predict blasting outcomes using measured field data sets,Computational Geosciences,,,,10.1007/s10596-023-10254-x,N. Sri ChandrahasB. S. ChoudharyM. S. Venkataramayya,2023,https://link.springer.com/article/10.1007/s10596-023-10254-x,Article
Stacked ensemble model for reservoir characterisation to predict log properties from seismic signals,Computational Geosciences,,,,10.1007/s10596-023-10248-9,Pallabi SaikiaRashmi Dutta Baruah,2023,https://link.springer.com/article/10.1007/s10596-023-10248-9,Article
Traveling wave solutions describing the foam flow in porous media for low surfactant concentration,Computational Geosciences,,,,10.1007/s10596-023-10246-x,Rosmery Q. ZavalaLuis F. LozanoGrigori Chapiro,2023,https://link.springer.com/article/10.1007/s10596-023-10246-x,Article
Stochastic reconstruction of shale combining multi-scale generators and discriminators with attention mechanisms,Computational Geosciences,,,,10.1007/s10596-023-10249-8,Ting ZhangYue DongHualin BaiYuan Peng,2023,https://link.springer.com/article/10.1007/s10596-023-10249-8,Article
Local and global timeseries proxies using functional principal component analysis: application to history-matching and uncertainty quantification,Computational Geosciences,,,,10.1007/s10596-023-10252-z,Hamidreza HamdiChristopher R. ClarksonMario Costa Sousa,2023,https://link.springer.com/article/10.1007/s10596-023-10252-z,Article
Meshing strategies for 3d geo-electromagnetic modeling in the presence of metallic infrastructure,Computational Geosciences,,,,10.1007/s10596-023-10247-w,Octavio Castillo-ReyesPaula RulffEvan Schankee UmAdrian Amor-Martin,2023,https://link.springer.com/article/10.1007/s10596-023-10247-w,Article
Lattice Boltzmann study of the double-diffusive convection in porous media with Soret and Dufour effects,Computational Geosciences,,,,10.1007/s10596-023-10251-0,Xuguang YangYuze Zhang,2023,https://link.springer.com/article/10.1007/s10596-023-10251-0,Article
A new formulation of the surface charge/surface potential relationship in electrolytes with valence less than three,Computational Geosciences,,,,10.1007/s10596-023-10239-w,Oddbjørn NødlandAksel Hiorth,2023,https://link.springer.com/article/10.1007/s10596-023-10239-w,Article
Bayesian model evaluation for multiple scenarios,Computational Geosciences,,,,10.1007/s10596-023-10241-2,Sigurd Ivar AanonsenKristian FossumTrond Mannseth,2023,https://link.springer.com/article/10.1007/s10596-023-10241-2,Article
Deep learning discovery of macroscopic governing equations for viscous gravity currents from microscopic simulation data,Computational Geosciences,,,,10.1007/s10596-023-10244-z,Junsheng ZengHao XuYuntian ChenDongxiao Zhang,2023,https://link.springer.com/article/10.1007/s10596-023-10244-z,Article
Marginalized iterative ensemble smoothers for data assimilation,Computational Geosciences,,,,10.1007/s10596-023-10242-1,Andreas S. StordalRolf J. LorentzenKristian Fossum,2023,https://link.springer.com/article/10.1007/s10596-023-10242-1,Article
A reduced-order model based on C-R mixed finite element and POD technique for coupled Stokes-Darcy system with solute transport,Computational Geosciences,,,,10.1007/s10596-023-10245-y,Junpeng SongHongxing RuiZhijiang Kang,2023,https://link.springer.com/article/10.1007/s10596-023-10245-y,Article
Generating subsurface earth models using discrete representation learning and deep autoregressive network,Computational Geosciences,,,,10.1007/s10596-023-10243-0,Jungang ChenChung-Kan HuangJose F. DelgadoSiddharth Misra,2023,https://link.springer.com/article/10.1007/s10596-023-10243-0,Article
Surrogate-assisted distributed swarm optimisation for computationally expensive geoscientific models,Computational Geosciences,,,,10.1007/s10596-023-10223-4,Rohitash ChandraYash Vardhan Sharma,2023,https://link.springer.com/article/10.1007/s10596-023-10223-4,Article
Data-driven modelling with coarse-grid network models,Computational Geosciences,,,,10.1007/s10596-023-10237-y,Knut-Andreas LieStein Krogstad,2023,https://link.springer.com/article/10.1007/s10596-023-10237-y,Article
Deep-learning-based upscaling method for geologic models via theory-guided convolutional neural network,Computational Geosciences,,,,10.1007/s10596-023-10233-2,Nanzhe WangQinzhuo LiaoHaibin ChangDongxiao Zhang,2023,https://link.springer.com/article/10.1007/s10596-023-10233-2,Article
A new computational model for karst conduit flow in carbonate reservoirs including dissolution-collapse breccias,Computational Geosciences,,,,10.1007/s10596-023-10229-y,Isamara LandimMarcio A. MuradPatricia PereiraEduardo Abreu,2023,https://link.springer.com/article/10.1007/s10596-023-10229-y,Article
Block constrained pressure residual preconditioning for two-phase flow in porous media by mixed hybrid finite elements,Computational Geosciences,,,,10.1007/s10596-023-10238-x,Stefano NardeanMassimiliano FerronatoAhmad Abushaikha,2023,https://link.springer.com/article/10.1007/s10596-023-10238-x,Article
Hybrid Neural Network - Variational Data Assimilation algorithm to infer river discharges from SWOT-like data,Computational Geosciences,,,,10.1007/s10596-023-10225-2,Kevin LARNIERJérôme MONNIER,2023,https://link.springer.com/article/10.1007/s10596-023-10225-2,Article
Nonlinear domain-decomposition preconditioning for robust and efficient field-scale simulation of subsurface flow,Computational Geosciences,,,,10.1007/s10596-023-10215-4,Olav MøynerAtgeirr F. RasmussenØystein KlemetsdalHalvor M. NilsenArthur MoncorgéKnut-Andreas Lie,2023,https://link.springer.com/article/10.1007/s10596-023-10215-4,Article
Global sensitivity analysis using multi-resolution polynomial chaos expansion for coupled Stokes–Darcy flow problems,Computational Geosciences,,,,10.1007/s10596-023-10236-z,Ilja KrökerSergey OladyshkinIryna Rybak,2023,https://link.springer.com/article/10.1007/s10596-023-10236-z,Article
Modeling 3-D anisotropic elastodynamics using mimetic finite differences and fully staggered grids,Computational Geosciences,,,,10.1007/s10596-023-10222-5,Harpreet SethiFatmir HoxhaJeffrey ShraggeIlya Tsvankin,2023,https://link.springer.com/article/10.1007/s10596-023-10222-5,Article
An extended peridynamic bond-based constitutive model for simulation of crack propagation in rock-like materials,Computational Geosciences,,,,10.1007/s10596-023-10234-1,Gang SunJunxiang WangHaiyue YuLianjun Guo,2023,https://link.springer.com/article/10.1007/s10596-023-10234-1,Article
The non-monotonicity of growth rate of viscous fingers in heterogeneous porous media,Computational Geosciences,,,,10.1007/s10596-023-10240-3,I. A. StarkovD. A. PavlovS. B. TikhomirovF. L. Bakharev,2023,https://link.springer.com/article/10.1007/s10596-023-10240-3,Article
Binary well placement optimization using a decomposition-based multi-objective evolutionary algorithm with diversity preservation,Computational Geosciences,,,,10.1007/s10596-023-10235-0,Matheus Bernardelli de MoraesGuilherme Palermo CoelhoAntonio Alberto S. SantosDenis José Schiozer,2023,https://link.springer.com/article/10.1007/s10596-023-10235-0,Article
XFVM modelling of fracture aperture induced by shear and tensile opening,Computational Geosciences,,,,10.1007/s10596-023-10214-5,Giulia ContiStephan MatthäiPatrick Jenny,2023,https://link.springer.com/article/10.1007/s10596-023-10214-5,Article
"Robustness and efficiency of iteration schemes for variably saturated flow across the range of soils, initial and boundary conditions found in practice",Computational Geosciences,,,,10.1007/s10596-023-10230-5,Denis MaierHéctor MontenegroBernhard Odenwald,2023,https://link.springer.com/article/10.1007/s10596-023-10230-5,Article
Hard enforcement of physics-informed neural network solutions of acoustic wave propagation,Computational Geosciences,,,,10.1007/s10596-023-10232-3,Harpreet SethiDoris PanPavel DimitrovJeffrey ShraggeGunter RothKen Hester,2023,https://link.springer.com/article/10.1007/s10596-023-10232-3,Article
"An integrated framework for optimal monitoring and history matching in CO<span class=""mathjax-tex"">\(_{2}\)</span> storage projects",Computational Geosciences,,,,10.1007/s10596-023-10216-3,Dylan M. CrainSally M. BensonSarah D. SaltzerLouis J. Durlofsky,2023,https://link.springer.com/article/10.1007/s10596-023-10216-3,Article
High-order compact difference schemes based on the local one-dimensional method for high-dimensional nonlinear wave equations,Computational Geosciences,,,,10.1007/s10596-023-10226-1,Mengling WuZhi WangYongbin Ge,2023,https://link.springer.com/article/10.1007/s10596-023-10226-1,Article
A surrogate-assisted uncertainty-aware Bayesian validation framework and its application to coupling free flow and porous-medium flow,Computational Geosciences,,,,10.1007/s10596-023-10228-z,Farid MohammadiElissa EggenweilerBernd FlemischSergey OladyshkinIryna RybakMartin SchneiderKilian Weishaupt,2023,https://link.springer.com/article/10.1007/s10596-023-10228-z,Article
Adaptive mesh refinement in locally conservative level set methods for multiphase fluid displacements in porous media,Computational Geosciences,,,,10.1007/s10596-023-10219-0,Deepak SinghHelmer André FriisEspen JettestuenJohan Olav Helland,2023,https://link.springer.com/article/10.1007/s10596-023-10219-0,Article
Solving the fixed gravimetric boundary value problem by the finite element method using mapped infinite elements.,Computational Geosciences,,,,10.1007/s10596-023-10224-3,Marek MacákZuzana MinarechováLukáš TomekRóbert ČunderlíkKarol Mikula,2023,https://link.springer.com/article/10.1007/s10596-023-10224-3,Article
An enhanced V-cycle MgNet model for operator learning in numerical partial differential equations,Computational Geosciences,,,,10.1007/s10596-023-10211-8,Jianqing ZhuJuncai HeQiumei Huang,2023,https://link.springer.com/article/10.1007/s10596-023-10211-8,Article
A quasi-Newton trust-region method for optimization under uncertainty using stochastic simplex approximate gradients,Computational Geosciences,,,,10.1007/s10596-023-10218-1,Esmail EltahanFaruk Omer AlpakKamy Sepehrnoori,2023,https://link.springer.com/article/10.1007/s10596-023-10218-1,Article
Bayesian source identification of urban-scale air pollution from point and field concentration measurements,Computational Geosciences,,,,10.1007/s10596-023-10206-5,Elissar Al AawarSamah El MohtarIssam LakkisAbdulilah K. AlduwaisIbrahim Hoteit,2023,https://link.springer.com/article/10.1007/s10596-023-10206-5,Article
